"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"IU_FAIL_COMB_ATTACH_22","NUMBER","Yes","",212,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_22","NUMBER","Yes","",213,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RA_LA_22","NUMBER","Yes","",214,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_22","NUMBER","Yes","",215,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RA_LA_22","NUMBER","Yes","",216,"","YES","YES","YES"
"IU_FAIL_INTER_SGNS_RAU_22","NUMBER","Yes","",217,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RA_LA_22","NUMBER","Yes","",218,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RAU_22","NUMBER","Yes","",219,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RA_LA_22","NUMBER","Yes","",220,"","YES","YES","YES"
"IU_FAIL_INTA_PAPU_RA_3G2G_22","NUMBER","Yes","",221,"","YES","YES","YES"
"IU_FAIL_INTE_PAPU_RA_3G2G_22","NUMBER","Yes","",222,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_AL_EXP","NUMBER","Yes","",223,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_CO_EXP","NUMBER","Yes","",224,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_UN_RNC","NUMBER","Yes","",225,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_NOT_SU","NUMBER","Yes","",226,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_NO_RES","NUMBER","Yes","",227,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_CANCEL","NUMBER","Yes","",228,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_SGSN_OTHER","NUMBER","Yes","",229,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_AL_EXP","NUMBER","Yes","",230,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_CO_EXP","NUMBER","Yes","",231,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_UN_RNC","NUMBER","Yes","",232,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_NOT_SU","NUMBER","Yes","",233,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_NO_RES","NUMBER","Yes","",234,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_CANCEL","NUMBER","Yes","",235,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_SGSN_OTHER","NUMBER","Yes","",236,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RE_SGSN","NUMBER","Yes","",237,"","YES","YES","YES"
"IU_FAIL_OG_INTER_SGSN_RE_SGSN","NUMBER","Yes","",238,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_AL_EXP","NUMBER","Yes","",239,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_CO_EXP","NUMBER","Yes","",240,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_UN_RNC","NUMBER","Yes","",241,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_NOT_SU","NUMBER","Yes","",242,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_NO_RES","NUMBER","Yes","",243,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_CANCEL","NUMBER","Yes","",244,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_SGSN_OTHER","NUMBER","Yes","",245,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_RNC_NO_RADI","NUMBER","Yes","",246,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_RNC_TRAF_LO","NUMBER","Yes","",247,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_RNC_CONFL","NUMBER","Yes","",248,"","YES","YES","YES"
"IU_FAIL_INTRA_P_RE_RNC_OTHER","NUMBER","Yes","",249,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_RNC_NO_RADI","NUMBER","Yes","",250,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_RNC_TRAF_LO","NUMBER","Yes","",251,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_RNC_CONFL","NUMBER","Yes","",252,"","YES","YES","YES"
"IU_FAIL_INTER_P_RE_RNC_OTHER","NUMBER","Yes","",253,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_RNC_NO_RADI","NUMBER","Yes","",254,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_RNC_TRAF_LO","NUMBER","Yes","",255,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_RNC_CONFL","NUMBER","Yes","",256,"","YES","YES","YES"
"IU_FAIL_INTER_S_RE_RNC_OTHER","NUMBER","Yes","",257,"","YES","YES","YES"
"IU_HLR_INITIATED_DETACH","NUMBER","Yes","",258,"","YES","YES","YES"
"IU_SUCC_IN_INTER_SGSN_RAU_SGW","NUMBER","Yes","",259,"","YES","YES","YES"
"IU_FAIL_IN_INTER_SGSN_RAU_SGW","NUMBER","Yes","",260,"","YES","YES","YES"
"IU_SUCC_OG_INTER_SGSN_RAU_SGW","NUMBER","Yes","",261,"","YES","YES","YES"
"IU_FAIL_OG_INTER_SGSN_RAU_SGW","NUMBER","Yes","",262,"","YES","YES","YES"
"SUCC_OUTG_TAU_3GSGSN_TO_MME","NUMBER","Yes","",263,"","YES","YES","YES"
"FAIL_OUTG_TAU_3GSGSN_TO_MME","NUMBER","Yes","",264,"","YES","YES","YES"
"SUCC_IN_RAU_MME_TO_3GSGSN","NUMBER","Yes","",265,"","YES","YES","YES"
"FAIL_IN_RAU_MME_TO_3GSGSN","NUMBER","Yes","",266,"","YES","YES","YES"
"IU_S_INTER_PSHO_SGSN_TO_MME","NUMBER","Yes","",267,"","YES","YES","YES"
"IU_F_INR_PSHO_SG_TO_ME_AT_RC","NUMBER","Yes","",268,"","YES","YES","YES"
"IU_F_INR_PSHO_SG_TO_ME_AT_ME","NUMBER","Yes","",269,"","YES","YES","YES"
"IU_F_INR_PSHO_SG_TO_ME_AT_SG","NUMBER","Yes","",270,"","YES","YES","YES"
"IU_CNL_INR_S_PSHO_SG_TO_ME","NUMBER","Yes","",271,"","YES","YES","YES"
"IU_S_INTER_PSHO_MME_TO_SGSN","NUMBER","Yes","",272,"","YES","YES","YES"
"IU_F_INR_PSHO_ME_TO_SG_AT_RC","NUMBER","Yes","",273,"","YES","YES","YES"
"IU_F_INR_PSHO_MME_TO_SG_AT_ME","NUMBER","Yes","",274,"","YES","YES","YES"
"IU_F_INR_PSHO_ME_TO_SG_AT_SG","NUMBER","Yes","",275,"","YES","YES","YES"
"IU_CNL_INR_PSHO_MME_TO_SGSN","NUMBER","Yes","",276,"","YES","YES","YES"
"SGWRELOC_INTRA_PAPU_RAU_SUCC","NUMBER","Yes","",277,"","YES","YES","YES"
"SGWRELOC_INTRA_PAPU_RAU_FAIL","NUMBER","Yes","",278,"","YES","YES","YES"
"SGWRELOC_INTER_PAPU_RAU_SUCC","NUMBER","Yes","",279,"","YES","YES","YES"
"SGWRELOC_INTER_PAPU_RAU_FAIL","NUMBER","Yes","",280,"","YES","YES","YES"
"SGWRELOC_S4_TO_S4SGSN_RAU_SUCC","NUMBER","Yes","",281,"","YES","YES","YES"
"SGWRELOC_S4_TO_S4SGSN_RAU_FAIL","NUMBER","Yes","",282,"","YES","YES","YES"
"SGWRELOC_MME_TO_S4SGSN_RAU_S","NUMBER","Yes","",283,"","YES","YES","YES"
"SGWRELOC_MME_TO_S4SGSN_RAU_F","NUMBER","Yes","",284,"","YES","YES","YES"
"SGWRELOC_GN_TO_S4SGSN_RAU_SUCC","NUMBER","Yes","",285,"","YES","YES","YES"
"SGWRELOC_GN_TO_S4SGSN_RAU_FAIL","NUMBER","Yes","",286,"","YES","YES","YES"
"SGWRELOC_INTRA_PAPU_RELOC_SUCC","NUMBER","Yes","",287,"","YES","YES","YES"
"SGWRELOC_INTRA_PAPU_RELOC_FAIL","NUMBER","Yes","",288,"","YES","YES","YES"
"SGWRELOC_INTER_PAPU_RELOC_SUCC","NUMBER","Yes","",289,"","YES","YES","YES"
"SGWRELOC_INTER_PAPU_RELOC_FAIL","NUMBER","Yes","",290,"","YES","YES","YES"
"SGWRELOC_S4_TO_S4SGSN_RELOC_S","NUMBER","Yes","",291,"","YES","YES","YES"
"SGWRELOC_S4_TO_S4SGSN_RELOC_F","NUMBER","Yes","",292,"","YES","YES","YES"
"SGWRELOC_MME_TO_S4SGSN_RELOC_S","NUMBER","Yes","",293,"","YES","YES","YES"
"SGWRELOC_MME_TO_S4SGSN_RELOC_F","NUMBER","Yes","",294,"","YES","YES","YES"
"SGWRELOC_GN_TO_S4SGSN_RELOC_S","NUMBER","Yes","",295,"","YES","YES","YES"
"SGWRELOC_GN_TO_S4SGSN_RELOC_F","NUMBER","Yes","",296,"","YES","YES","YES"
"IU_SUCC_INTRA_PAPU_2G3G_ISHO","NUMBER","Yes","",297,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_ISHO","NUMBER","Yes","",298,"","YES","YES","YES"
"IU_SUCC_INTER_PAPU_2G3G_ISHO","NUMBER","Yes","",299,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_ISHO","NUMBER","Yes","",300,"","YES","YES","YES"
"IU_SUCC_OG_INTA_PAPU_3G2G_ISHO","NUMBER","Yes","",301,"","YES","YES","YES"
"IU_FAIL_OG_INTA_PAPU_3G2G_ISHO","NUMBER","Yes","",302,"","YES","YES","YES"
"IU_SUCC_OG_INTE_PAPU_3G2G_ISHO","NUMBER","Yes","",303,"","YES","YES","YES"
"IU_FAIL_OG_INTE_PAPU_3G2G_ISHO","NUMBER","Yes","",304,"","YES","YES","YES"
"IU_SUCC_OG_INTE_SGSN_3G2G_ISHO","NUMBER","Yes","",305,"","YES","YES","YES"
"IU_FAIL_OG_INTE_SGSN_3G2G_ISHO","NUMBER","Yes","",306,"","YES","YES","YES"
"IU_SUCC_INTRA_PAPU_RE","NUMBER","Yes","",307,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RE_SGSN","NUMBER","Yes","",308,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RE_RNC","NUMBER","Yes","",309,"","YES","YES","YES"
"IU_SUCC_INTER_PAPU_RE","NUMBER","Yes","",310,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RE_SGSN","NUMBER","Yes","",311,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RE_RNC","NUMBER","Yes","",312,"","YES","YES","YES"
"IU_SUCC_INTER_SGSN_RE","NUMBER","Yes","",313,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RE_RNC","NUMBER","Yes","",314,"","YES","YES","YES"
"IU_SUCC_OG_INTRA_PAPU_RE","NUMBER","Yes","",315,"","YES","YES","YES"
"IU_FAIL_OG_INTRA_PAPU_RE_SGSN","NUMBER","Yes","",316,"","YES","YES","YES"
"IU_FAIL_OG_INTRA_PAPU_RE_RNC","NUMBER","Yes","",317,"","YES","YES","YES"
"IU_FAIL_OG_INTRA_PAPU_RE_CAN","NUMBER","Yes","",318,"","YES","YES","YES"
"IU_SUCC_OG_INTER_PAPU_RE","NUMBER","Yes","",319,"","YES","YES","YES"
"IU_FAIL_OG_INTER_PAPU_RE_SGSN","NUMBER","Yes","",320,"","YES","YES","YES"
"IU_FAIL_OG_INTER_PAPU_RE_RNC","NUMBER","Yes","",321,"","YES","YES","YES"
"IU_FAIL_OG_INTER_PAPU_RE_CAN","NUMBER","Yes","",322,"","YES","YES","YES"
"IU_SUCC_OG_INTER_SGSN_RE","NUMBER","Yes","",323,"","YES","YES","YES"
"IU_FAIL_OG_INTER_SGSN_RE_RNC","NUMBER","Yes","",324,"","YES","YES","YES"
"IU_FAIL_OG_INTER_SGSN_RE_CAN","NUMBER","Yes","",325,"","YES","YES","YES"
"IU_SUCC_SERVICE_REQUEST_SIG","NUMBER","Yes","",326,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQUEST_SIG","NUMBER","Yes","",327,"","YES","YES","YES"
"IU_SUCC_SERVICE_REQUEST_DATA","NUMBER","Yes","",328,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQUEST_DATA","NUMBER","Yes","",329,"","YES","YES","YES"
"IU_SUCC_SERVICE_REQUEST_PAGING","NUMBER","Yes","",330,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQUEST_PAGING","NUMBER","Yes","",331,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_3","NUMBER","Yes","",332,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_6","NUMBER","Yes","",333,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_7","NUMBER","Yes","",334,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_8","NUMBER","Yes","",335,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_9","NUMBER","Yes","",336,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_10","NUMBER","Yes","",337,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_11","NUMBER","Yes","",338,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_12","NUMBER","Yes","",339,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_13","NUMBER","Yes","",340,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_14","NUMBER","Yes","",341,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_15","NUMBER","Yes","",342,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_PRO","NUMBER","Yes","",343,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_OTH","NUMBER","Yes","",344,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_3","NUMBER","Yes","",345,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_6","NUMBER","Yes","",346,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_7","NUMBER","Yes","",347,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_8","NUMBER","Yes","",348,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_9","NUMBER","Yes","",349,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_10","NUMBER","Yes","",350,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_11","NUMBER","Yes","",351,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_12","NUMBER","Yes","",352,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_13","NUMBER","Yes","",353,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_14","NUMBER","Yes","",354,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_15","NUMBER","Yes","",355,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_PRO","NUMBER","Yes","",356,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_OTH","NUMBER","Yes","",357,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_3","NUMBER","Yes","",358,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_6","NUMBER","Yes","",359,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_7","NUMBER","Yes","",360,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_9","NUMBER","Yes","",361,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_10","NUMBER","Yes","",362,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_11","NUMBER","Yes","",363,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_12","NUMBER","Yes","",364,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_13","NUMBER","Yes","",365,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_14","NUMBER","Yes","",366,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_15","NUMBER","Yes","",367,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_40","NUMBER","Yes","",368,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_PRO","NUMBER","Yes","",369,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_SIG_OTH","NUMBER","Yes","",370,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_3","NUMBER","Yes","",371,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_6","NUMBER","Yes","",372,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_7","NUMBER","Yes","",373,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_9","NUMBER","Yes","",374,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_10","NUMBER","Yes","",375,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_11","NUMBER","Yes","",376,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_12","NUMBER","Yes","",377,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_13","NUMBER","Yes","",378,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_14","NUMBER","Yes","",379,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_15","NUMBER","Yes","",380,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_40","NUMBER","Yes","",381,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_PRO","NUMBER","Yes","",382,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_DATA_OTH","NUMBER","Yes","",383,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_3","NUMBER","Yes","",384,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_6","NUMBER","Yes","",385,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_7","NUMBER","Yes","",386,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_9","NUMBER","Yes","",387,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_10","NUMBER","Yes","",388,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_11","NUMBER","Yes","",389,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_12","NUMBER","Yes","",390,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_13","NUMBER","Yes","",391,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_14","NUMBER","Yes","",392,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_15","NUMBER","Yes","",393,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_40","NUMBER","Yes","",394,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_PRO","NUMBER","Yes","",395,"","YES","YES","YES"
"IU_FAIL_SERVICE_REQ_PAG_OTH","NUMBER","Yes","",396,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RELOC_COLL","NUMBER","Yes","",397,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RELOC_COLL","NUMBER","Yes","",398,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RELOC_COLL","NUMBER","Yes","",399,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_OG_RE_COLL","NUMBER","Yes","",400,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_OG_RE_COLL","NUMBER","Yes","",401,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_OG_RE_COLL","NUMBER","Yes","",402,"","YES","YES","YES"
"IU_RTT_DUR_ATTACH_SUM","NUMBER","Yes","",403,"","YES","YES","YES"
"IU_RTT_DUR_ATTACH_DEN","NUMBER","Yes","",404,"","YES","YES","YES"
"IU_RTT_DUR_ATTACH_MIN","NUMBER","Yes","",405,"","YES","YES","YES"
"IU_RTT_DUR_ATTACH_MAX","NUMBER","Yes","",406,"","YES","YES","YES"
"IU_RTT_DUR_RAU_SUM","NUMBER","Yes","",407,"","YES","YES","YES"
"IU_RTT_DUR_RAU_DEN","NUMBER","Yes","",408,"","YES","YES","YES"
"IU_RTT_DUR_RAU_MIN","NUMBER","Yes","",409,"","YES","YES","YES"
"IU_RTT_DUR_RAU_MAX","NUMBER","Yes","",410,"","YES","YES","YES"
"IU_RTT_DUR_AUTH_SUM","NUMBER","Yes","",411,"","YES","YES","YES"
"IU_RTT_DUR_AUTH_DEN","NUMBER","Yes","",412,"","YES","YES","YES"
"IU_RTT_DUR_AUTH_MIN","NUMBER","Yes","",413,"","YES","YES","YES"
"IU_RTT_DUR_AUTH_MAX","NUMBER","Yes","",414,"","YES","YES","YES"
"IU_RTT_DUR_IDENTITY_SUM","NUMBER","Yes","",415,"","YES","YES","YES"
"IU_RTT_DUR_IDENTITY_DEN","NUMBER","Yes","",416,"","YES","YES","YES"
"IU_RTT_DUR_IDENTITY_MIN","NUMBER","Yes","",417,"","YES","YES","YES"
"IU_RTT_DUR_IDENTITY_MAX","NUMBER","Yes","",418,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RAU_MS","NUMBER","Yes","",419,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RAU_RADIO","NUMBER","Yes","",420,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RAU_SGSN","NUMBER","Yes","",421,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RAU_COLL","NUMBER","Yes","",422,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RAU_MS","NUMBER","Yes","",423,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RAU_RADIO","NUMBER","Yes","",424,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RAU_SGSN","NUMBER","Yes","",425,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RAU_COLL","NUMBER","Yes","",426,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RAU_MS","NUMBER","Yes","",427,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RAU_RADIO","NUMBER","Yes","",428,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RAU_SGSN","NUMBER","Yes","",429,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RAU_HLRVLR","NUMBER","Yes","",430,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RAU_COLL","NUMBER","Yes","",431,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RAU_MS","NUMBER","Yes","",432,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RAU_RADIO","NUMBER","Yes","",433,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RAU_SGSN","NUMBER","Yes","",434,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RAU_COLL","NUMBER","Yes","",435,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RA_LA_MS","NUMBER","Yes","",436,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RA_LA_RADIO","NUMBER","Yes","",437,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RA_LA_SGSN","NUMBER","Yes","",438,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_RA_LA_COLL","NUMBER","Yes","",439,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RA_LA_MS","NUMBER","Yes","",440,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RA_LA_RADIO","NUMBER","Yes","",441,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RA_LA_SGSN","NUMBER","Yes","",442,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_RA_LA_COLL","NUMBER","Yes","",443,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RA_LA_MS","NUMBER","Yes","",444,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RA_LA_RADIO","NUMBER","Yes","",445,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RA_LA_SGSN","NUMBER","Yes","",446,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RALA_HLRVLR","NUMBER","Yes","",447,"","YES","YES","YES"
"IU_FAIL_INTER_SGSN_RA_LA_COLL","NUMBER","Yes","",448,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RA_LA_MS","NUMBER","Yes","",449,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RA_LA_RADIO","NUMBER","Yes","",450,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RA_LA_SGSN","NUMBER","Yes","",451,"","YES","YES","YES"
"IU_FAIL_PERIODIC_RA_LA_COLL","NUMBER","Yes","",452,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_MS","NUMBER","Yes","",453,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_RADIO","NUMBER","Yes","",454,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_SGSN","NUMBER","Yes","",455,"","YES","YES","YES"
"IU_FAIL_INTRA_PAPU_2G3G_COLL","NUMBER","Yes","",456,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_MS","NUMBER","Yes","",457,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_RADIO","NUMBER","Yes","",458,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_SGSN","NUMBER","Yes","",459,"","YES","YES","YES"
"IU_FAIL_INTER_PAPU_2G3G_COLL","NUMBER","Yes","",460,"","YES","YES","YES"
"TEMP016374","NUMBER","Yes","",461,"","YES","YES","YES"
"TEMP016375","NUMBER","Yes","",462,"","YES","YES","YES"
"TEMP016376","NUMBER","Yes","",463,"","YES","YES","YES"
"TEMP016377","NUMBER","Yes","",464,"","YES","YES","YES"
"TEMP016378","NUMBER","Yes","",465,"","YES","YES","YES"
"TEMP016379","NUMBER","Yes","",466,"","YES","YES","YES"
"TEMP016380","NUMBER","Yes","",467,"","YES","YES","YES"
"TEMP016381","NUMBER","Yes","",468,"","YES","YES","YES"
"TEMP016382","NUMBER","Yes","",469,"","YES","YES","YES"
"TEMP016383","NUMBER","Yes","",470,"","YES","YES","YES"
"IU_DUR_GRPS_ATTACH_MIN","NUMBER","Yes","",471,"","YES","YES","YES"
"IU_DUR_GRPS_ATTACH_MAX","NUMBER","Yes","",472,"","YES","YES","YES"
"IU_DUR_GRPS_ATTACH_SUM","NUMBER","Yes","",473,"","YES","YES","YES"
"IU_DUR_GRPS_ATTACH_DEN","NUMBER","Yes","",474,"","YES","YES","YES"
"IU_DUR_COMB_ATTACH_MIN","NUMBER","Yes","",475,"","YES","YES","YES"
